perm,fold,epoch,train_mse_ang_ch,train_mse_ang_sac,test_mse_ang_ch,test_mse_ang_sac
perm8,3,23,10799.430132404425,10788.554697949106,10794.80299326686,10592.83916760215
perm8,3,24,10795.313428293251,10829.399341788097,10750.287540215073,10018.646781837579
perm8,3,25,10793.00956943304,10834.946117049307,10797.726800416014,10674.819445421977
perm8,3,26,10812.149955818884,10868.45857115559,10805.442008983486,10773.876167359887
perm8,3,27,10816.202768301011,10978.932903651794,10818.634946295895,11282.387556080857
perm8,3,28,10781.383477472564,10500.770996288116,10791.146202687101,10912.308930216837
perm8,3,29,10790.232254147368,10735.230167976979,10796.551594985533,10760.4822169494
perm8,3,30,10813.840334350502,11060.392497156035,10788.15026396277,10659.992523734947
perm8,3,31,10810.192421801448,10975.901043665937,10809.86533980619,10945.617496486377
perm8,3,32,10803.103811549081,10632.048387914674,10810.954188117701,11184.659987805038
perm8,3,33,10803.984387528291,10799.811644678071,10788.26748473864,10568.473707725974
perm8,3,34,10801.522489427341,10889.609229210337,10737.219460810224,10497.936802206728
perm8,3,35,10792.364986587707,10668.03282413015,10825.417668956872,10715.43705248168
perm8,3,36,10792.994860896399,10686.279308458441,10804.119215924713,10884.122491112665
perm8,3,37,10809.052541231602,10918.279384014375,10848.008776242601,11399.284862412698
perm8,3,38,10806.677359273059,11000.996074189843,10815.29439906036,10866.991947981332
perm8,3,39,10793.041364690385,10787.977183234896,10796.545303652818,10765.71259738608
perm8,3,40,10782.388094538039,10581.200321381108,10739.753829580932,9745.428360404436
perm8,3,41,10801.921474777502,10960.880268405055,10781.971988040552,10880.658059548909
perm8,3,42,10794.519303044604,10696.998271296414,10786.459325837697,10796.213272933277
perm8,3,43,10790.353826793742,10737.595715370147,10799.35337784552,10517.378223765892
perm8,3,44,10821.335894631657,10989.810409735835,10818.837697013449,11298.856865704236
perm8,3,45,10809.526107521275,10917.845780359226,10811.161280392284,10790.43728257224
perm8,3,46,10824.328797027792,11028.33462940336,10783.92187143201,10392.42562142979
perm8,3,47,10809.349628856431,10942.870554827196,10784.968526960338,10426.230525789562
perm8,3,48,10810.438644275297,11045.739011523816,10801.755763452324,10797.272214738558
perm8,3,49,10801.179745534719,10903.275074814652,10777.167407221958,10706.627016815595
perm8,3,50,10788.423624476154,10702.191885051405,10820.33117301501,11224.098132317971
perm8,4,1,10822.085621606084,11042.476772120917,10788.696819835426,10530.175405750748
perm8,4,2,10808.664388700176,10924.259052426321,10817.18698968056,10760.815436099561
perm8,4,3,10801.358160382155,10706.774818809736,10809.096830503471,10974.137014937829
perm8,4,4,10802.92643362368,10576.101534401037,10815.726514284115,10649.776626664576
perm8,4,5,10798.157274457371,10802.131749440308,10802.352712781427,10724.329723336861
perm8,4,6,10792.524765079037,10806.192307320434,10774.144962875189,10341.36260459718
perm8,4,7,10787.561660973308,10741.623831626706,10788.172618866647,10700.375971554904
perm8,4,8,10802.670348787675,10776.284250571665,10810.379989513629,11169.374162593514
perm8,4,9,10792.58451505086,10763.680809695485,10792.296764416566,10726.378680526846
perm8,4,10,10791.050788145574,10679.503040481552,10763.14987240459,10383.682638205993
perm8,4,11,10812.221172665122,10854.018057749221,10809.651291741151,10910.415129852016
perm8,4,12,10799.831806225908,10679.827853267501,10813.323972802466,10856.908529592167
perm8,4,13,10793.269170113552,10665.246820736975,10835.744353863192,11245.379422157526
perm8,4,14,10800.770528332569,10656.531979376123,10827.635286437953,11290.849932135452
perm8,4,15,10803.559114926886,10703.322973455952,10806.6510022539,10911.787278759695
perm8,4,16,10806.291324633485,11025.87091792858,10833.283061925564,11222.926597336791
perm8,4,17,10797.672406907435,10732.343966742823,10827.08448383538,11080.630714943603
perm8,4,18,10818.938809872283,10936.878314905065,10820.07874185452,11021.29908278042
perm8,4,19,10794.111672674704,10717.003184241017,10796.598162088023,10671.335429736277
perm8,4,20,10782.952253834535,10552.258626969708,10815.643694320366,10705.957947774496
perm8,4,21,10796.900356945887,10743.729465253844,10834.365428265226,11197.664158361304
perm8,4,22,10788.718660147,10662.16275101269,10772.209504596392,10483.456734842526
perm8,4,23,10820.181984467325,11174.750321552861,10799.620382502422,10864.602426193944
perm8,4,24,10794.963130371176,10727.71330262069,10807.147027629031,10924.106866569922
perm8,4,25,10786.136162662766,10635.964495210572,10830.074935350458,11208.75495626288
perm8,4,26,10805.695437075703,10876.268965342482,10771.194646070207,10380.603330662407
perm8,4,27,10782.000115888823,10626.30339993817,10820.57712456357,10937.611888973152
perm8,4,28,10789.594074665136,10651.084978452029,10811.982699432987,10980.936331784187
perm8,4,29,10807.759044923876,10877.903091832552,10798.00688917808,10883.855506545595
perm8,4,30,10803.894570089156,10790.262033612104,10818.870267482564,10933.764414683013
perm8,4,31,10789.50787259942,10666.787180858677,10792.469810970555,10500.771266413965
perm8,4,32,10800.694637626002,10973.648508495253,10815.901204816935,10868.258007337587
perm8,4,33,10801.182289566428,10844.819510720108,10794.34865529829,10538.643492727393
perm8,4,34,10777.647520408216,10482.199858986205,10792.609963648252,10611.735889744157
perm8,4,35,10788.407215229387,10658.28495669626,10826.4547593942,11188.645418581618
perm8,4,36,10812.94519459339,11033.778406515052,10773.277281061877,10393.695235541352
perm8,4,37,10796.124527967297,10733.94799943053,10801.81804342597,10773.7315343575
perm8,4,38,10797.643669710875,10807.618094858683,10803.76867874643,10736.635790396724
perm8,4,39,10810.91969519151,11048.61407705828,10820.859906134938,11304.143641833183
perm8,4,40,10790.349546468926,10703.2343513536,10847.894640358898,11237.938768052922
perm8,4,41,10816.320201189164,11009.995364593762,10770.572766710518,10760.833390310978
perm8,4,42,10797.79996278008,10739.311688235397,10843.102066586327,11119.430295367622
perm8,4,43,10808.668030715811,10942.158959860917,10811.678999574362,11002.79817467433
perm8,4,44,10778.3155167848,10428.475657895555,10828.489029645967,11158.534716368516
perm8,4,45,10785.730908887566,10717.723796172106,10786.728710303098,10902.389914088402
perm8,4,46,10805.122665249466,10926.372811911804,10786.130334194158,10648.126513731992
perm8,4,47,10784.284205384576,10673.36303962068,10838.586801672354,10765.098737131917
perm8,4,48,10804.163080089233,10902.93021413252,10752.087735273693,10426.113957953134
perm8,4,49,10798.723972403222,10681.951496403904,10792.084810257016,10723.887545010775
perm8,4,50,10810.579764174461,10881.546835257277,10803.122420991222,10750.850919428116
perm9,0,1,10775.05268147217,10853.15527131946,10761.67457685458,10266.946136474842
perm9,0,2,10770.424393411178,10476.328216162312,10771.646000459694,10859.905498199334
perm9,0,3,10805.800949950899,10759.094154425318,10825.077999681815,11500.33876536544
perm9,0,4,10790.741420043798,10455.65196967755,10828.645281143414,11306.525492298017
perm9,0,5,10805.80682633206,10871.692907119399,10842.071630872033,11088.796026500293
perm9,0,6,10810.535098871716,10729.740615767205,10801.330420988372,10925.785705698472
perm9,0,7,10801.406330016825,10761.098456601481,10818.133260997141,10969.771695124786
perm9,0,8,10799.138762094099,10888.383882494147,10816.866370385267,11030.764333130983
perm9,0,9,10796.640000275323,10738.985283361964,10782.168222041768,10801.075306470635
perm9,0,10,10800.528043755483,10863.676870577663,10799.537109683653,10571.251624091103
perm9,0,11,10790.635155683043,10762.78231267561,10791.958485362466,10717.080303889948
perm9,0,12,10810.127736595925,10798.567482530154,10816.878787344238,11177.216987240932
perm9,0,13,10794.256212575678,10742.876139829983,10796.451839565125,10639.97345199152
perm9,0,14,10776.695927015093,10517.468883301373,10817.071671609665,11130.044547631034
perm9,0,15,10794.903247432741,10672.21367913685,10835.832911102156,10939.141674047734
perm9,0,16,10833.190279392182,11266.280934497885,10799.145870489941,10639.533734599967
perm9,0,17,10789.12050510513,10662.079257764784,10757.579215906138,10304.223636854971
perm9,0,18,10781.929939539634,10785.934180617878,10738.07964281475,10372.9948211614
perm9,0,19,10788.891392708736,10610.695038345682,10822.339333450047,10987.91236876938
perm9,0,20,10796.684723423174,10823.075831071948,10798.48253832443,10400.358773408216
perm9,0,21,10730.879865131114,10199.408754599179,10791.282823787877,10585.982566513325
perm9,0,22,10826.771355463705,11222.389986055197,10787.04361799251,10731.385504252561
perm9,0,23,10814.924770695143,10787.748806567555,10787.862910073181,10780.869153743244
perm9,0,24,10798.873927972652,10860.77640885144,10856.463389279275,11227.315649043174
perm9,0,25,10789.004996585996,10677.728432499369,10826.20919436114,11060.074194484767
perm9,0,26,10797.314678761442,10741.050632837107,10785.962883887198,10962.154779843584
perm9,0,27,10814.24363780985,11100.535685307608,10750.915139597348,9982.751368069814
perm9,0,28,10816.807904679416,11039.00924187175,10791.231860486181,10537.612122189303
perm9,0,29,10791.45634087107,10778.660672606418,10744.327882624499,10095.534019122179
perm9,0,30,10823.487905856602,11166.541172930363,10799.221877535605,10772.323247014301
perm9,0,31,10803.289109187599,11028.402028935086,10798.627231378876,10990.523725202394
perm9,0,32,10803.862817894189,10774.817737922072,10796.541574693707,10411.697088070445
perm9,0,33,10836.225736814838,11131.182890492022,10820.081526584869,10887.809710062895
perm9,0,34,10792.14918642867,10831.777303499088,10764.02463859263,10334.339086766075
perm9,0,35,10804.316496975118,10629.203747324618,10803.690093523657,11013.622330042595
perm9,0,36,10799.3478800614,10893.856134293646,10773.064348898532,10752.964470286177
perm9,0,37,10785.519896573229,10652.941439092583,10782.347974052755,10243.00024140158
perm9,0,38,10792.991424408345,10863.62136182803,10778.584739159594,10553.029248135274
perm9,0,39,10774.578282511307,10419.057093762945,10801.039395081896,10847.940373193751
perm9,0,40,10816.825627040536,10937.882383333055,10809.184503725051,10785.562849119427
perm9,0,41,10809.463076592181,10965.246380779432,10813.872470784117,10992.820033719368
perm9,0,42,10804.013378520907,10822.361472202241,10739.265624087702,10083.54299038216
perm9,0,43,10816.223771981182,10958.656264018982,10801.18099442604,10724.462969846969
perm9,0,44,10802.261461979215,10835.90244316825,10770.425097442816,10692.476699294497
perm9,0,45,10786.694543936512,10759.526580385786,10825.853454233607,11145.669860799197
perm9,0,46,10797.660899392667,10833.385568039486,10807.930862549016,10913.236156502859
perm9,0,47,10794.617118595597,10602.280911636106,10765.126467543867,10242.194833846297
perm9,0,48,10807.417423719897,10922.423479031002,10815.788439116184,11256.999659559751
perm9,0,49,10792.46137392132,10699.23606449058,10746.116069120368,10457.302384599278
perm9,0,50,10803.867977754218,10782.824880373433,10809.957568952635,11047.94039749134
perm9,1,1,10789.665004507562,10655.816773547851,10778.88973218362,10446.336053634825
perm9,1,2,10792.959412071365,10722.97988131786,10845.04768304666,11608.702534656915
perm9,1,3,10777.320247855385,10567.116811679467,10785.66801661786,10774.796891631739
perm9,1,4,10815.243750033638,10915.87177819404,10769.511850877096,10419.23515728945
perm9,1,5,10774.820027249114,10569.362737389689,10775.559924828745,10552.34035912098
perm9,1,6,10801.672274235696,10677.585267177183,10792.087423496389,10646.272187547851
perm9,1,7,10774.231692942387,10593.364076781232,10810.381861962907,11040.686451498634
perm9,1,8,10796.329156644002,10772.035781204486,10815.660915225188,11181.88897469499
perm9,1,9,10799.990980729013,10753.89857943193,10750.00063357649,10077.706706236411
perm9,1,10,10779.150080232415,10801.465088047546,10847.903650643673,11508.513505427229
perm9,1,11,10693.337061136855,10424.676427046139,10897.50739349276,11311.418706509367
perm9,1,12,10721.61710663882,10439.232545301862,10934.92197577966,11799.348985049746
perm9,1,13,10798.797276243686,10856.498843434232,10804.525347239212,11002.501995606137
perm9,1,14,10767.157934827215,10639.8327933203,10885.417357413908,11779.136044079534
perm9,1,15,10778.215970569636,10665.317893000609,11023.916266092905,11478.285593029443
perm9,1,16,10644.194593547336,10392.799462150322,10874.666667364801,11080.600445883332
perm9,1,17,10597.587954108094,10332.760648867405,10835.507098608472,10983.225954874531
perm9,1,18,10515.835326512384,10473.032347694152,11025.511343404018,11348.345799310988
perm9,1,19,10500.725612129323,10534.640727755337,11137.441402080793,11465.892326349112
perm9,1,20,10633.265238811498,10903.522149119888,11468.196352195315,11960.107599811548
perm9,1,21,10576.767509066009,10601.0627488765,11429.856721678405,11633.302960875033
perm9,1,22,10460.549854527533,10425.679621851985,11256.76513915071,11314.422770501023
perm9,1,23,10510.78615117304,10496.332159283702,11375.777155307502,11450.640329470898
perm9,1,24,10524.5871204783,10503.592725627472,11416.680053499735,11463.745896380517
perm9,1,25,10508.595971370045,10495.342054526776,11396.267477449566,11455.21488041755
perm9,1,26,10602.853979128417,10649.06217541137,11538.665220407618,11664.227928020953
perm9,1,27,10607.311766647543,10629.707236041753,11579.98741003054,11692.888339077383
perm9,1,28,10481.689542165706,10458.70053288632,11356.840574687598,11391.644129758615
perm9,1,29,10662.092096824344,10713.101585708291,11664.966536491555,11792.482118281094
perm9,1,30,10633.6625503188,10648.195551174356,11623.450611679238,11698.860574070912
perm9,1,31,10448.005547425613,10422.072245355997,11266.524740094568,11320.655668684576
perm9,1,32,10589.217946201516,10596.845992033013,11562.647591503961,11649.9635759393
perm9,1,33,10651.276914937323,10691.237043503557,11673.433622953911,11793.161905524905
perm9,1,34,10595.868936094574,10598.150435743519,11574.22443792344,11650.074150523636
perm9,1,35,10607.845196497476,10652.201983101253,11587.491480526072,11720.703657732953
perm9,1,36,10501.021001698191,10480.123538428448,11424.973234015326,11442.176024252009
perm9,1,37,10476.389033294616,10470.636872342146,11346.74492387728,11420.6971141644
perm9,1,38,10711.837712034438,10875.978637546168,11797.491060842785,12058.416730795665
perm9,1,39,10524.744634058085,10510.51679260714,11446.473727015118,11491.770558438975
perm9,1,40,10588.149128535193,10609.900340152688,11570.298536925016,11672.238971229634
perm9,1,41,10614.06052451483,10639.911968457469,11608.735871757775,11711.138079215185
perm9,1,42,10569.786755375953,10569.217320969876,11540.37325788924,11607.557055283969
perm9,1,43,10526.222533455699,10557.559955245148,11455.111150362949,11572.646856959427
perm9,1,44,10583.032416701042,10606.73135343633,11546.284863396886,11645.214364858803
perm9,1,45,10565.957171633283,10590.144915391638,11525.86376535764,11623.771627214612
perm9,1,46,10516.899448563368,10501.79543349053,11448.264457180785,11484.38777283557
perm9,1,47,10567.245887841722,10653.897448891787,11525.282765488839,11710.508519024488
